deal_id,client,created_date,closed_date,stage,deal_value,source_campaign
DEAL-00857,Clinica Vantia,2025-12-23,2026-02-12,Won,549.29,RETARGETING SOCIAL ES Q4 (COPY)
DEAL-00858,Clinica Vantia,2025-12-28,2026-02-07,Won,2675.55,
DEAL-00859,Clinica Vantia,2026-01-01,2026-01-13,Won,1206.22,LeadGen Search ES Q2
DEAL-00860,Clinica Vantia,2026-01-04,2026-01-24,Won,458.97,facebook
DEAL-00861,Clinica Vantia,2026-01-05,2026-02-16,Lost,3527.78,
DEAL-00862,Clinica Vantia,2026-01-13,,New,3451.02,Prospecting Social ES Q2
DEAL-00863,Clinica Vantia,2026-01-20,2026-03-11,Lost,2650.23,
DEAL-00864,Clinica Vantia,2026-01-21,2026-02-13,Won,2814.69,TBD
DEAL-00865,Clinica Vantia,2026-01-22,2026-03-10,Lost,1533.34,referral - ask client
DEAL-00866,Clinica Vantia,2026-01-27,2026-02-13,Won,2304.46,Retargeting Social ES Q2
DEAL-00867,Clinica Vantia,2026-02-02,,New,1734.78,facebook
DEAL-00868,Clinica Vantia,2026-02-03,2026-03-16,Lost,1245.07,Partnerships Sponsored ES Q1
DEAL-00869,Clinica Vantia,2026-02-08,,New,3391.92,Partnerships Sponsored ES Q4
DEAL-00870,Clinica Vantia,2026-02-09,2026-02-15,Lost,2710.22,Organic Search
DEAL-00871,Clinica Vantia,2026-02-18,2026-04-18,Lost,3518.83,
DEAL-00872,Clinica Vantia,2026-02-22,2026-04-07,Won,3731.4,Partnerships S
DEAL-00873,Clinica Vantia,2026-02-26,2026-03-14,Lost,978.83,-
DEAL-00874,Clinica Vantia,2026-03-04,,New,3643.24,instagram dm
DEAL-00875,Clinica Vantia,2026-03-05,,Qualified,3310.45,
DEAL-00876,Clinica Vantia,2026-03-07,,New,3799.51,
DEAL-00877,Clinica Vantia,2026-03-08,2026-03-29,Won,3107.92,Retargeting Social ES Q4
DEAL-00878,Clinica Vantia,2026-03-13,2026-05-08,Lost,3183.37,walk-in
DEAL-00879,Clinica Vantia,2026-03-21,2026-03-28,Won,2250.73,unknown source
DEAL-00880,Clinica Vantia,2026-03-26,2026-05-01,Won,1832.06,Prospecting Social ES Q4
DEAL-00881,Clinica Vantia,2026-03-27,,New,2620.21,Retargeting Social ES Q1
DEAL-00882,Clinica Vantia,2026-04-12,,New,1910.38,leadgen search es q4??
DEAL-00883,Clinica Vantia,2026-04-14,,New,2410.16,LeadGen Search ES Q4
DEAL-00884,Clinica Vantia,2026-04-15,2026-05-20,Lost,3672.56,Brand Search ES Q4
DEAL-00885,Clinica Vantia,2026-04-20,2026-04-23,Won,1662.54,Partnerships Sponsored ES Q3
DEAL-00886,Clinica Vantia,2026-04-21,,Qualified,2077.23,Partnerships Sponsored ES Q1
DEAL-00887,Clinica Vantia,2026-04-28,,New,3714.11,
DEAL-00888,Clinica Vantia,2026-04-29,,Qualified,3361.64,PARTNERSHIPS SPONSORED ES Q2 (COPY)
DEAL-00889,Clinica Vantia,2026-04-29,2026-05-30,Won,2403.17,
DEAL-00890,Clinica Vantia,2026-05-04,2026-05-17,Won,3177.42,Retargeting Social ES Q1
DEAL-00891,Clinica Vantia,2026-05-05,2026-06-26,Won,1211.82,Retargeting Social ES Q3
DEAL-00892,Clinica Vantia,2026-05-07,,Qualified,3635.69,Retargeting Social ES Q3
DEAL-00893,Clinica Vantia,2026-05-11,,New,2221.37,Prospecting Social ES Q1
DEAL-00894,Clinica Vantia,2026-05-13,,Qualified,3757.27,Brand Search ES Q1
DEAL-00895,Clinica Vantia,2026-05-13,,Qualified,437.31,Prospecting Social ES Q2
DEAL-00896,Clinica Vantia,2026-05-13,,Qualified,2834.5,
DEAL-00897,Clinica Vantia,2026-05-16,2026-06-13,Won,3410.53,Partnerships Sponsored ES Q2
DEAL-00898,Clinica Vantia,2026-05-23,2026-07-05,Won,3162.99,LeadGen Search ES Q2
DEAL-00899,Clinica Vantia,2026-05-23,2026-07-13,Won,3239.45,
DEAL-00900,Clinica Vantia,2026-05-26,2026-06-14,Lost,1951.67,LeadGen Search ES Q2
DEAL-00901,Clinica Vantia,2026-05-26,2026-06-02,Lost,2212.94,Prospecting Social ES Q2
DEAL-00902,Clinica Vantia,2026-05-27,2026-06-28,Won,1815.1,Brand Search ES Q4
DEAL-00903,Clinica Vantia,2026-05-30,,New,3675.0,partnerships sponsored es q3??
DEAL-00904,Clinica Vantia,2026-06-04,2026-07-30,Lost,3707.85,
DEAL-00905,Clinica Vantia,2026-06-15,2026-07-30,Won,639.96,
DEAL-00906,Clinica Vantia,2026-06-24,2026-07-15,Won,1815.46,Prospecting Social ES Q3
DEAL-00907,Clinica Vantia,2026-06-29,2026-07-24,Lost,2594.54,LeadGen Search ES Q2
DEAL-00908,Clinica Vantia,2026-06-30,,Qualified,3498.87,LeadGen Search ES Q4
DEAL-00909,Clinica Vantia,2026-07-02,2026-07-19,Won,451.12,
DEAL-00910,Clinica Vantia,2026-07-14,2026-07-26,Won,1199.92,
DEAL-00911,Clinica Vantia,2026-07-15,2026-07-23,Won,3105.67,LeadGen Search ES Q2
DEAL-00912,Clinica Vantia,2026-07-15,2026-07-18,Lost,1769.83,Retargeting Social ES Q2
DEAL-00913,Clinica Vantia,2026-07-16,,New,1667.99,Prospecting Social ES Q1
DEAL-00914,Clinica Vantia,2026-07-16,2026-07-25,Won,1417.11,Brand Search ES Q3
DEAL-00915,Clinica Vantia,2026-07-18,,New,2686.7,Prospecting Social ES Q3
DEAL-00916,Clinica Vantia,2026-07-19,,Qualified,2127.76,old campaign?
DEAL-00917,Clinica Vantia,2026-07-29,,Qualified,627.42,Brand Search ES Q1
DEAL-00918,Clinica Vantia,2026-07-30,,Qualified,2055.01,LeadGen Search ES Q1
